entry_ts,exit_ts,side,setup,entry,risk_price,r_1x
2023-10-13 12:45:00+00:00,2023-10-13 16:45:00+00:00,1,FVG,1911.39,6.6477,2.35145
2023-10-13 18:30:00+00:00,2023-10-15 22:00:00+00:00,1,NY,1929.625,3.9575,-1.05054
2023-10-16 12:45:00+00:00,2023-10-18 12:00:00+00:00,1,NY,1918.435,10.4664,2.91592
2023-10-18 12:45:00+00:00,2023-10-18 13:30:00+00:00,1,NY,1946.695,3.7334,2.72143
2023-10-18 14:00:00+00:00,2023-10-18 14:15:00+00:00,1,FVG,1957.335,5.0589,-1.03953
2023-10-18 14:30:00+00:00,2023-10-18 14:45:00+00:00,1,NY,1952.46,5.8966,-1.03392
2023-10-20 14:15:00+00:00,2023-10-20 14:15:00+00:00,1,FVG,1990.76,5.5812,-1.03583
2023-10-25 14:00:00+00:00,2023-10-25 14:00:00+00:00,1,FVG,1985.33,4.5552,-1.04391
2023-10-27 14:15:00+00:00,2023-10-27 18:00:00+00:00,1,NY,1984.735,6.0784,2.8651
2023-10-30 13:30:00+00:00,2023-10-30 14:30:00+00:00,1,FVG,2001.055,8.654,-1.02311
2023-10-31 14:15:00+00:00,2023-10-31 14:45:00+00:00,1,FVG,2005.85,4.7563,-1.04205
2023-11-01 12:30:00+00:00,2023-11-01 13:15:00+00:00,1,NY,1986.616,3.0326,-1.06595
2023-11-01 13:30:00+00:00,2023-11-01 16:30:00+00:00,1,NY,1983.735,7.4075,-1.027
2023-11-01 22:00:00+00:00,2023-11-06 03:30:00+00:00,1,NY,1983.066,13.5303,-0.01478
2023-11-07 15:00:00+00:00,2023-11-07 15:00:00+00:00,-1,FVG,1960.25,4.7743,-1.04189
2023-11-08 10:30:00+00:00,2023-11-08 11:00:00+00:00,-1,FVG,1960.455,2.7695,-1.07222
2023-11-08 15:30:00+00:00,2023-11-09 08:00:00+00:00,-1,FVG,1956.455,3.9145,2.3282
2023-11-14 15:00:00+00:00,2023-11-15 14:30:00+00:00,1,FVG,1967.89,6.407,-1.03122
2023-11-16 13:45:00+00:00,2023-11-16 14:30:00+00:00,1,NY,1970.865,2.9779,2.67762
2023-11-16 15:00:00+00:00,2023-11-17 09:00:00+00:00,1,FVG,1979.985,4.475,2.29888
2023-11-20 15:00:00+00:00,2023-11-20 23:15:00+00:00,1,FVG,1970.37,4.1832,2.33087
2023-11-21 13:30:00+00:00,2023-11-21 13:45:00+00:00,1,FVG,1995.375,3.3121,-0.06038
2023-11-21 14:00:00+00:00,2023-11-21 18:30:00+00:00,1,NY,1997.92,4.0621,-0.04924
2023-11-21 20:00:00+00:00,2023-11-21 20:45:00+00:00,1,NY,2000.38,1.828,-1.10941
2023-11-22 15:00:00+00:00,2023-11-22 15:00:00+00:00,1,FVG,2001.62,4.984,-1.04013
2023-11-23 23:15:00+00:00,2023-11-27 01:15:00+00:00,1,NY,1994.195,4.4059,2.81843
2023-11-28 13:45:00+00:00,2023-11-28 16:15:00+00:00,1,FVG,2020.335,7.0407,2.34483
2023-11-29 15:00:00+00:00,2023-11-30 13:45:00+00:00,1,FVG,2044.475,9.3959,-1.02129
2023-11-30 16:30:00+00:00,2023-12-01 17:45:00+00:00,1,NY,2039.755,8.6414,2.86576
2023-12-01 20:00:00+00:00,2023-12-03 23:15:00+00:00,1,NY,2067.3,5.045,2.78989
2023-12-04 14:15:00+00:00,2023-12-04 15:15:00+00:00,-1,FVG,2049.26,6.1868,2.36867
2023-12-04 17:15:00+00:00,2023-12-06 07:30:00+00:00,-1,NY,2029.695,12.5804,-0.0159
2023-12-06 14:45:00+00:00,2023-12-08 13:30:00+00:00,1,NY,2029.875,9.9155,-1.02017
2023-12-08 14:00:00+00:00,2023-12-08 14:15:00+00:00,-1,FVG,2018.42,4.6699,2.2773
2023-12-08 14:30:00+00:00,2023-12-08 15:00:00+00:00,-1,FVG,2005.955,6.1624,-1.03245
2023-12-11 14:45:00+00:00,2023-12-12 00:30:00+00:00,-1,FVG,1989.445,7.6143,-0.02627
2023-12-12 14:00:00+00:00,2023-12-12 14:00:00+00:00,-1,FVG,1984.29,5.1463,-1.03886
2023-12-13 15:30:00+00:00,2023-12-13 19:00:00+00:00,-1,FVG,1979.255,7.8135,-1.0256
2023-12-14 14:15:00+00:00,2023-12-14 15:30:00+00:00,1,FVG,2038.195,6.1323,-0.03261
2023-12-15 15:30:00+00:00,2023-12-15 18:15:00+00:00,1,FVG,2036.695,10.1262,-1.01975
2023-12-18 13:30:00+00:00,2023-12-19 15:00:00+00:00,1,NY,2024.98,6.3619,2.83338
2023-12-19 15:15:00+00:00,2023-12-19 18:00:00+00:00,1,FVG,2042.685,4.5268,-1.04418
2023-12-19 18:15:00+00:00,2023-12-20 11:15:00+00:00,1,NY,2037.53,4.5191,-1.04426
2023-12-20 14:15:00+00:00,2023-12-20 15:15:00+00:00,1,FVG,2039.515,7.9468,-1.02517
2023-12-21 14:00:00+00:00,2023-12-22 11:15:00+00:00,1,FVG,2041.605,8.5163,2.3861
2023-12-22 11:30:00+00:00,2023-12-22 11:45:00+00:00,1,FVG,2062.33,2.8184,-1.07096
2023-12-22 14:15:00+00:00,2023-12-22 15:30:00+00:00,1,FVG,2067.775,5.9845,-1.03342
2023-12-26 19:45:00+00:00,2023-12-27 15:00:00+00:00,1,NY,2061.2,4.1587,2.69702
2023-12-27 15:30:00+00:00,2023-12-27 18:30:00+00:00,1,FVG,2077.335,4.4661,-0.04478
2023-12-28 15:15:00+00:00,2023-12-28 18:45:00+00:00,1,FVG,2079.295,7.5266,-1.02657
