entry_ts,exit_ts,side,setup,entry,risk_price,r_1x
2020-03-18 15:00:00+00:00,2020-03-20 06:30:00+00:00,-1,NY,1499.354,24.9184,-0.00803
2020-03-27 13:00:00+00:00,2020-03-30 02:00:00+00:00,1,NY,1623.883,9.4583,-1.02115
2020-03-30 14:00:00+00:00,2020-03-30 17:45:00+00:00,1,FVG,1622.72,6.8666,-1.02913
2020-04-01 12:30:00+00:00,2020-04-01 14:15:00+00:00,-1,NY,1585.834,5.3091,-0.03767
2020-04-01 14:30:00+00:00,2020-04-01 23:15:00+00:00,-1,NY,1584.668,11.1722,-1.0179
2020-04-02 01:00:00+00:00,2020-04-02 07:00:00+00:00,-1,NY,1587.238,9.1511,-1.02186
2020-04-02 12:30:00+00:00,2020-04-02 14:45:00+00:00,1,FVG,1605.88,5.218,-0.03833
2020-04-02 15:00:00+00:00,2020-04-09 13:30:00+00:00,1,NY,1609.264,24.4491,2.94601
2020-04-09 14:00:00+00:00,2020-04-09 14:15:00+00:00,1,FVG,1683.595,7.3927,-1.02705
2020-04-14 12:30:00+00:00,2020-04-14 14:15:00+00:00,1,NY,1730.072,6.1616,2.78058
2020-04-14 14:30:00+00:00,2020-04-14 14:45:00+00:00,1,FVG,1743.662,7.3921,-1.02706
2020-04-14 15:00:00+00:00,2020-04-15 06:30:00+00:00,1,NY,1732.017,14.8255,-1.01349
2020-04-16 12:45:00+00:00,2020-04-16 13:15:00+00:00,1,NY,1728.95,9.9182,-1.02016
2020-04-16 13:45:00+00:00,2020-04-16 16:15:00+00:00,1,NY,1727.142,8.2177,-1.02434
2020-04-17 12:30:00+00:00,2020-04-17 14:30:00+00:00,1,NY,1696.53,11.9268,-1.01677
2020-04-21 09:30:00+00:00,2020-04-22 07:45:00+00:00,-1,FVG,1682.422,15.9637,-1.01253
2020-04-22 12:30:00+00:00,2020-04-22 17:00:00+00:00,1,NY,1698.097,6.0717,2.88932
2020-04-22 17:15:00+00:00,2020-04-24 14:00:00+00:00,1,NY,1715.857,12.0312,-0.01662
2020-04-27 12:45:00+00:00,2020-04-27 14:00:00+00:00,1,NY,1720.334,7.401,-1.02702
2020-04-27 20:00:00+00:00,2020-04-27 23:15:00+00:00,1,NY,1717.791,8.4691,-1.02362
2020-04-28 09:30:00+00:00,2020-04-28 13:45:00+00:00,1,FVG,1711.677,6.1381,-1.03258
2020-04-28 14:15:00+00:00,2020-04-29 19:30:00+00:00,-1,FVG,1699.278,15.0997,-1.01325
2020-04-30 12:30:00+00:00,2020-04-30 16:15:00+00:00,-1,NY,1711.688,8.3879,2.92465
2020-04-30 19:30:00+00:00,2020-05-01 13:45:00+00:00,-1,NY,1686.168,6.8384,-0.02925
2020-05-04 12:45:00+00:00,2020-05-07 16:30:00+00:00,-1,FVG,1699.606,14.5255,-1.01377
2020-05-08 14:00:00+00:00,2020-05-08 14:45:00+00:00,1,FVG,1718.017,4.5962,-1.04351
2020-05-11 12:30:00+00:00,2020-05-11 15:00:00+00:00,1,NY,1703.866,9.8711,-1.02026
2020-05-12 12:30:00+00:00,2020-05-12 13:45:00+00:00,-1,NY,1701.199,6.2385,-1.03206
2020-05-12 17:15:00+00:00,2020-05-13 12:30:00+00:00,-1,NY,1703.749,7.8304,-1.02554
2020-05-14 14:00:00+00:00,2020-05-15 15:15:00+00:00,1,FVG,1731.585,6.0457,2.43276
2020-05-15 15:30:00+00:00,2020-05-18 13:00:00+00:00,1,NY,1743.448,10.0892,-0.01982
2020-05-21 12:30:00+00:00,2020-05-21 14:00:00+00:00,1,NY,1739.982,8.7763,-1.02279
2020-05-21 14:15:00+00:00,2020-05-29 10:30:00+00:00,-1,FVG,1728.347,14.1709,-0.01411
2020-06-02 09:30:00+00:00,2020-06-02 15:15:00+00:00,1,FVG,1740.536,5.8894,-1.03396
2020-06-03 12:45:00+00:00,2020-06-03 14:00:00+00:00,-1,FVG,1711.746,5.2326,2.28653
2020-06-03 14:30:00+00:00,2020-06-04 01:30:00+00:00,-1,FVG,1694.532,8.6658,-1.02308
2020-06-04 14:15:00+00:00,2020-06-04 17:15:00+00:00,-1,FVG,1706.539,12.2838,-1.01628
2020-06-05 10:30:00+00:00,2020-06-05 12:30:00+00:00,-1,FVG,1705.336,8.6455,2.37323
2020-06-05 13:00:00+00:00,2020-06-08 01:15:00+00:00,-1,FVG,1687.137,8.1116,-0.02466
2020-06-09 09:30:00+00:00,2020-06-09 13:45:00+00:00,1,FVG,1707.98,5.0394,2.20264
2020-06-11 13:00:00+00:00,2020-06-15 06:00:00+00:00,1,FVG,1732.674,11.7217,-1.01706
2020-06-15 09:45:00+00:00,2020-06-15 18:00:00+00:00,-1,FVG,1714.358,10.1984,-1.01961
2020-06-18 09:15:00+00:00,2020-06-18 09:30:00+00:00,1,FVG,1736.126,3.9913,-1.05011
2020-06-22 12:45:00+00:00,2020-06-22 14:45:00+00:00,1,FVG,1755.09,3.6966,-0.0541
2020-06-24 09:15:00+00:00,2020-06-24 12:00:00+00:00,1,FVG,1776.096,3.957,-1.05054
2020-06-25 13:00:00+00:00,2020-06-25 14:00:00+00:00,1,FVG,1764.548,5.2261,-1.03827
2020-06-30 14:00:00+00:00,2020-07-01 13:30:00+00:00,1,NY,1771.282,6.886,-0.02904
2020-07-02 12:30:00+00:00,2020-07-02 12:30:00+00:00,-1,NY,1766.442,2.9233,-1.06842
2020-07-02 13:45:00+00:00,2020-07-06 12:15:00+00:00,1,FVG,1769.619,5.4232,2.37858
2020-07-06 12:30:00+00:00,2020-07-06 14:15:00+00:00,1,FVG,1783.232,2.7621,-1.07241
2020-07-06 14:30:00+00:00,2020-07-07 09:30:00+00:00,1,NY,1780.641,6.6143,-1.03024
2020-07-07 12:30:00+00:00,2020-07-08 08:00:00+00:00,1,NY,1779.987,6.3611,2.87046
2020-07-08 10:00:00+00:00,2020-07-08 13:15:00+00:00,1,FVG,1803.1,3.2032,2.17314
2020-07-08 13:30:00+00:00,2020-07-08 14:45:00+00:00,1,FVG,1812.166,3.8477,-0.05198
2020-07-09 13:00:00+00:00,2020-07-09 14:45:00+00:00,1,FVG,1811.75,6.1108,-1.03273
2020-07-10 12:30:00+00:00,2020-07-10 13:30:00+00:00,1,NY,1808.338,2.5981,-1.07698
2020-07-10 13:45:00+00:00,2020-07-10 13:45:00+00:00,1,NY,1807.717,2.1349,-1.09368
2020-07-15 14:30:00+00:00,2020-07-16 09:45:00+00:00,1,NY,1810.734,7.2949,-1.02742
2020-07-16 17:15:00+00:00,2020-07-17 13:15:00+00:00,-1,NY,1799.243,9.8762,-1.02025
2020-07-17 13:45:00+00:00,2020-07-20 01:00:00+00:00,1,NY,1806.924,2.2904,-0.08732
2020-07-21 12:30:00+00:00,2020-07-21 13:15:00+00:00,1,FVG,1839.454,3.7477,-1.05337
2020-07-21 13:45:00+00:00,2020-07-22 01:00:00+00:00,1,NY,1834.84,4.528,2.81802
2020-07-22 01:30:00+00:00,2020-07-22 08:00:00+00:00,1,NY,1856.913,6.4789,-1.03087
2020-07-23 14:15:00+00:00,2020-07-27 01:45:00+00:00,1,FVG,1879.662,16.2925,2.43445
2020-07-27 14:00:00+00:00,2020-07-27 23:30:00+00:00,1,FVG,1940.067,9.2203,2.42289
2020-07-28 14:30:00+00:00,2020-08-04 17:15:00+00:00,1,FVG,1946.008,23.697,2.45493
2020-08-04 18:45:00+00:00,2020-08-04 22:00:00+00:00,1,NY,2005.072,5.7734,2.86074
2020-08-04 22:15:00+00:00,2020-08-05 00:30:00+00:00,1,NY,2020.254,6.3952,-0.03127
2020-08-05 00:45:00+00:00,2020-08-05 02:00:00+00:00,1,NY,2020.822,7.1504,-1.02797
2020-08-05 10:00:00+00:00,2020-08-05 12:45:00+00:00,1,FVG,2040.262,7.2052,-1.02776
2020-08-06 12:45:00+00:00,2020-08-06 14:30:00+00:00,1,NY,2058.857,6.0587,-0.03301
2020-08-06 15:00:00+00:00,2020-08-07 14:00:00+00:00,1,NY,2061.066,20.5853,-1.00972
2020-08-10 14:00:00+00:00,2020-08-10 14:45:00+00:00,1,FVG,2047.755,5.875,-1.03404
2020-08-11 12:30:00+00:00,2020-08-11 20:15:00+00:00,-1,NY,1975.137,23.3087,2.96619
2020-08-11 20:45:00+00:00,2020-08-11 22:30:00+00:00,-1,NY,1912.178,12.8705,-1.01554
2020-08-11 22:45:00+00:00,2020-08-12 00:45:00+00:00,-1,NY,1926.008,12.8854,-0.01552
2020-08-13 12:30:00+00:00,2020-08-13 13:45:00+00:00,-1,NY,1923.821,16.2054,-1.01234
2020-08-17 13:45:00+00:00,2020-08-17 14:30:00+00:00,1,FVG,1972.318,6.052,2.32353
2020-08-18 12:30:00+00:00,2020-08-18 13:00:00+00:00,1,NY,2012.084,4.984,-1.04013
2020-08-18 13:15:00+00:00,2020-08-18 14:00:00+00:00,1,NY,2009.278,8.3353,-1.02399
2020-08-18 15:45:00+00:00,2020-08-19 02:00:00+00:00,1,NY,2003.196,13.0785,-1.01529
2020-08-19 13:00:00+00:00,2020-08-19 14:30:00+00:00,1,NY,1992.294,12.1437,-1.01647
2020-08-20 13:15:00+00:00,2020-08-20 15:30:00+00:00,-1,FVG,1932.984,18.547,-1.01078
2020-08-24 13:00:00+00:00,2020-08-24 14:30:00+00:00,-1,FVG,1949.079,5.6469,2.30653
2020-08-26 12:45:00+00:00,2020-08-26 13:30:00+00:00,-1,FVG,1907.048,13.7036,-1.01459
2020-08-27 14:00:00+00:00,2020-08-27 14:00:00+00:00,-1,FVG,1940.892,8.8418,2.36377
2020-08-31 13:15:00+00:00,2020-08-31 14:45:00+00:00,1,FVG,1968.88,5.2078,-1.0384
2020-09-02 13:45:00+00:00,2020-09-10 11:00:00+00:00,-1,FVG,1952.127,20.4075,-0.0098
2020-09-10 12:30:00+00:00,2020-09-10 14:00:00+00:00,1,NY,1953.773,4.2199,2.6853
2020-09-10 14:30:00+00:00,2020-09-10 19:15:00+00:00,1,NY,1960.062,15.3597,-1.01302
2020-09-14 12:30:00+00:00,2020-09-15 05:00:00+00:00,1,NY,1949.418,6.2422,2.8116
2020-09-16 12:30:00+00:00,2020-09-16 12:30:00+00:00,1,NY,1969.498,3.6866,-1.05425
2020-09-16 12:45:00+00:00,2020-09-16 13:45:00+00:00,1,NY,1968.396,4.1123,-1.04863
2020-09-16 14:15:00+00:00,2020-09-16 14:15:00+00:00,1,NY,1966.592,5.2024,-1.03844
2020-09-17 09:45:00+00:00,2020-09-17 11:45:00+00:00,-1,FVG,1939.728,8.0614,-1.02481
2020-09-17 12:30:00+00:00,2020-09-17 12:30:00+00:00,-1,FVG,1943.214,2.9896,-1.0669
2020-09-17 13:15:00+00:00,2020-09-17 15:15:00+00:00,-1,NY,1935.284,13.939,-1.01435
2020-09-18 14:30:00+00:00,2020-09-18 17:15:00+00:00,1,FVG,1953.804,3.2862,-0.06086
2020-09-18 18:45:00+00:00,2020-09-21 09:45:00+00:00,-1,NY,1952.223,8.1728,2.85562
2020-09-21 12:45:00+00:00,2020-09-21 14:15:00+00:00,-1,FVG,1919.887,5.5872,2.30948
2020-09-21 16:00:00+00:00,2020-09-21 20:00:00+00:00,-1,NY,1899.595,12.6054,-1.01587
2020-09-22 01:30:00+00:00,2020-09-22 12:30:00+00:00,-1,NY,1910.276,10.0679,-0.01987
2020-09-23 14:15:00+00:00,2020-09-24 04:45:00+00:00,-1,FVG,1871.764,7.526,2.39902
2020-09-25 10:00:00+00:00,2020-09-28 12:00:00+00:00,-1,FVG,1866.237,9.2964,-0.02151
2020-09-29 12:45:00+00:00,2020-09-29 14:15:00+00:00,-1,NY,1880.114,10.3712,-1.01928
2020-09-30 12:30:00+00:00,2020-09-30 13:30:00+00:00,1,NY,1888.08,6.8519,-0.02919
2020-09-30 15:00:00+00:00,2020-10-02 02:30:00+00:00,1,NY,1892.412,10.8889,-0.01837
2020-10-05 09:15:00+00:00,2020-10-05 13:30:00+00:00,1,FVG,1900.65,4.191,2.25185
2020-10-05 14:30:00+00:00,2020-10-06 01:30:00+00:00,1,FVG,1915.184,5.2476,-1.03811
2020-10-06 03:45:00+00:00,2020-10-06 04:30:00+00:00,1,NY,1912.684,1.9935,-1.10033
2020-10-06 09:30:00+00:00,2020-10-06 12:15:00+00:00,1,FVG,1912.806,3.7673,-0.05309
2020-10-08 12:30:00+00:00,2020-10-08 14:00:00+00:00,1,NY,1898.804,8.7446,-1.02287
2020-10-08 14:15:00+00:00,2020-10-08 22:15:00+00:00,-1,FVG,1888.797,6.1895,-1.03231
2020-10-08 22:30:00+00:00,2020-10-09 01:00:00+00:00,1,NY,1896.055,2.142,2.61157
2020-10-09 12:30:00+00:00,2020-10-09 14:00:00+00:00,1,NY,1916.08,4.4173,2.73558
2020-10-09 14:15:00+00:00,2020-10-09 15:45:00+00:00,1,FVG,1927.95,5.1815,-1.0386
2020-10-09 16:00:00+00:00,2020-10-13 02:15:00+00:00,1,NY,1920.62,8.5384,-1.02342
2020-10-13 12:30:00+00:00,2020-10-13 12:30:00+00:00,1,FVG,1921.37,2.9428,-1.06796
2020-10-13 13:15:00+00:00,2020-10-13 13:30:00+00:00,-1,FVG,1907.324,4.9654,2.28421
2020-10-13 13:45:00+00:00,2020-10-14 03:30:00+00:00,-1,FVG,1896.983,6.3328,-0.03158
2020-10-14 12:30:00+00:00,2020-10-15 01:00:00+00:00,1,NY,1905.594,11.3577,-1.01761
2020-10-19 12:30:00+00:00,2020-10-19 13:30:00+00:00,1,FVG,1915.952,7.6598,-1.02611
2020-10-20 09:30:00+00:00,2020-10-20 14:00:00+00:00,1,FVG,1906.738,8.0682,-1.02479
2020-10-21 12:30:00+00:00,2020-10-22 02:00:00+00:00,1,NY,1921.553,7.108,-1.02814
2020-10-22 12:30:00+00:00,2020-10-22 14:15:00+00:00,-1,FVG,1905.836,3.6806,2.20413
2020-10-23 12:30:00+00:00,2020-10-23 13:15:00+00:00,1,NY,1914.122,5.8488,-1.03419
2020-10-28 12:30:00+00:00,2020-10-28 14:45:00+00:00,-1,FVG,1883.772,4.6902,2.35139
2020-10-28 15:15:00+00:00,2020-10-28 16:30:00+00:00,-1,NY,1875.452,8.3228,-1.02403
2020-10-28 16:45:00+00:00,2020-10-29 12:45:00+00:00,-1,NY,1882.084,6.7109,2.87602
2020-10-29 13:15:00+00:00,2020-10-29 13:30:00+00:00,-1,FVG,1862.17,5.4762,-1.03652
2020-11-03 13:30:00+00:00,2020-11-03 14:45:00+00:00,1,NY,1906.04,3.4506,-1.05796
2020-11-03 15:00:00+00:00,2020-11-03 23:00:00+00:00,1,NY,1900.84,4.3571,2.7301
2020-11-03 23:15:00+00:00,2020-11-04 00:45:00+00:00,1,NY,1913.319,7.8573,-1.02545
2020-11-04 15:00:00+00:00,2020-11-05 07:15:00+00:00,-1,FVG,1902.652,10.1813,-1.01964
2020-11-05 15:00:00+00:00,2020-11-05 15:15:00+00:00,1,FVG,1932.834,5.7297,2.30872
2020-11-05 15:30:00+00:00,2020-11-06 04:00:00+00:00,1,FVG,1943.228,6.9319,-1.02885
2020-11-06 11:30:00+00:00,2020-11-06 14:45:00+00:00,1,FVG,1956.354,12.6373,-1.01583
2020-11-09 13:30:00+00:00,2020-11-09 15:45:00+00:00,-1,FVG,1895.847,15.5646,2.43296
2020-11-11 11:30:00+00:00,2020-11-12 13:30:00+00:00,-1,FVG,1874.096,8.1611,-0.02451
2020-11-13 13:30:00+00:00,2020-11-13 15:00:00+00:00,1,NY,1888.402,4.0653,-0.0492
2020-11-17 13:45:00+00:00,2020-11-17 15:30:00+00:00,1,NY,1889.956,4.1485,-1.04821
2020-11-18 10:45:00+00:00,2020-11-18 12:00:00+00:00,-1,FVG,1873.972,4.0202,2.24131
2020-11-19 13:30:00+00:00,2020-11-19 19:00:00+00:00,-1,NY,1859.404,6.6236,-1.0302
2020-11-23 13:30:00+00:00,2020-11-23 13:45:00+00:00,-1,NY,1863.523,4.2458,-1.04711
2020-11-23 14:00:00+00:00,2020-11-23 15:00:00+00:00,-1,NY,1866.894,9.5379,2.91696
2020-11-23 15:15:00+00:00,2020-11-24 10:15:00+00:00,-1,FVG,1837.138,7.3974,2.35846
2020-11-24 10:30:00+00:00,2020-11-24 11:30:00+00:00,-1,FVG,1817.88,4.971,2.34782
2020-11-24 13:30:00+00:00,2020-11-25 01:00:00+00:00,-1,FVG,1804.858,6.6284,-1.03017
2020-11-25 03:00:00+00:00,2020-11-25 07:30:00+00:00,-1,NY,1808.983,3.4291,-0.05832
2020-11-26 15:00:00+00:00,2020-11-26 15:30:00+00:00,-1,FVG,1807.452,3.0074,-1.0665
2020-11-27 13:30:00+00:00,2020-11-27 13:30:00+00:00,-1,FVG,1793.917,4.7971,2.28247
2020-11-27 14:00:00+00:00,2020-11-27 15:30:00+00:00,-1,FVG,1778.455,6.7735,-1.02953
2020-11-30 11:00:00+00:00,2020-11-30 12:00:00+00:00,-1,FVG,1767.533,5.4441,-1.03674
2020-12-02 14:00:00+00:00,2020-12-02 15:00:00+00:00,-1,FVG,1815.716,5.6904,-1.03515
2020-12-02 15:30:00+00:00,2020-12-03 16:00:00+00:00,1,FVG,1824.13,11.7777,-0.01698
2020-12-04 14:30:00+00:00,2020-12-04 15:00:00+00:00,1,FVG,1842.244,3.9842,-1.0502
2020-12-07 13:30:00+00:00,2020-12-07 14:45:00+00:00,1,NY,1834.92,7.5273,2.89053
2020-12-07 15:00:00+00:00,2020-12-07 22:30:00+00:00,1,FVG,1856.972,5.7784,-0.03461
2020-12-07 23:15:00+00:00,2020-12-08 15:00:00+00:00,1,NY,1863.771,5.883,-0.034
2020-12-09 13:30:00+00:00,2020-12-09 14:30:00+00:00,1,NY,1861.256,9.9578,-1.02008
2020-12-10 13:30:00+00:00,2020-12-10 15:30:00+00:00,1,NY,1838.436,5.943,-0.03365
2020-12-11 11:15:00+00:00,2020-12-11 13:30:00+00:00,-1,FVG,1830.098,8.8429,-1.02262
2020-12-11 15:30:00+00:00,2020-12-11 18:15:00+00:00,1,FVG,1846.868,6.2025,-1.03225
2020-12-14 10:45:00+00:00,2020-12-14 11:30:00+00:00,-1,FVG,1823.098,5.2392,-1.03817
2020-12-14 15:30:00+00:00,2020-12-15 02:00:00+00:00,-1,FVG,1826.514,4.0458,-1.04943
2020-12-15 14:00:00+00:00,2020-12-17 08:15:00+00:00,1,FVG,1853.12,10.3761,2.39977
2020-12-17 14:00:00+00:00,2020-12-21 10:00:00+00:00,1,FVG,1888.17,16.5296,-1.0121
2020-12-22 13:30:00+00:00,2020-12-22 15:45:00+00:00,1,NY,1877.188,7.1049,-1.02815
2020-12-23 13:30:00+00:00,2020-12-27 23:00:00+00:00,1,FVG,1865.784,8.9469,2.52381
