entry_ts,exit_ts,side,setup,entry,risk_price,r_1x
2024-03-27 10:00:00+00:00,2024-03-28 16:30:00+00:00,1,FVG,2189.46,13.9971,2.4407
2024-04-01 13:00:00+00:00,2024-04-01 13:45:00+00:00,1,FVG,2252.835,5.2384,-1.03818
2024-04-02 14:00:00+00:00,2024-04-02 15:30:00+00:00,1,FVG,2265.465,12.4449,-1.01607
2024-04-03 13:15:00+00:00,2024-04-03 16:30:00+00:00,1,FVG,2275.46,8.0892,2.37792
2024-04-04 14:30:00+00:00,2024-04-04 19:45:00+00:00,1,FVG,2297.885,15.6353,-1.01279
2024-04-05 12:30:00+00:00,2024-04-05 12:30:00+00:00,1,NY,2296.345,4.8607,-1.04115
2024-04-05 12:45:00+00:00,2024-04-05 16:00:00+00:00,1,NY,2289.53,13.3097,2.91435
2024-04-05 18:00:00+00:00,2024-04-07 22:00:00+00:00,1,NY,2326.475,7.8211,-1.02557
2024-04-09 09:45:00+00:00,2024-04-09 10:00:00+00:00,1,FVG,2364.55,5.9718,-1.03349
2024-04-10 14:30:00+00:00,2024-04-10 15:00:00+00:00,1,NY,2346.305,13.2841,-1.01506
2024-04-11 02:00:00+00:00,2024-04-11 08:00:00+00:00,1,NY,2340.79,7.6559,-1.02612
2024-04-11 13:00:00+00:00,2024-04-12 01:00:00+00:00,1,FVG,2341.5,16.1568,2.46596
2024-04-12 14:30:00+00:00,2024-04-12 15:30:00+00:00,1,FVG,2414.34,24.5087,-1.00816
2024-04-17 13:30:00+00:00,2024-04-17 15:30:00+00:00,1,FVG,2388.245,5.8371,-1.03426
2024-04-19 13:45:00+00:00,2024-04-22 03:00:00+00:00,1,NY,2385.74,13.3206,-1.01501
2024-04-22 13:00:00+00:00,2024-04-23 01:30:00+00:00,-1,FVG,2336.7,8.2246,2.38845
2024-04-23 09:30:00+00:00,2024-04-23 12:30:00+00:00,-1,FVG,2295.34,16.4543,-1.01215
2024-04-25 12:30:00+00:00,2024-04-25 12:30:00+00:00,-1,FVG,2326.765,2.4412,-1.08193
2024-04-25 13:15:00+00:00,2024-04-25 14:30:00+00:00,-1,NY,2319.575,9.793,-1.02042
2024-04-26 13:30:00+00:00,2024-04-29 09:45:00+00:00,-1,NY,2342.075,10.9446,-0.01827
2024-04-29 12:30:00+00:00,2024-04-29 16:15:00+00:00,-1,NY,2333.8,10.9202,-1.01831
2024-04-29 19:30:00+00:00,2024-04-30 14:00:00+00:00,-1,NY,2335.765,11.4622,2.93195
2024-04-30 15:15:00+00:00,2024-05-01 18:30:00+00:00,-1,NY,2296.845,17.1548,-1.01166
2024-05-02 09:45:00+00:00,2024-05-02 13:00:00+00:00,-1,FVG,2301.06,5.4187,2.33714
2024-05-02 13:15:00+00:00,2024-05-02 14:15:00+00:00,-1,FVG,2288.715,7.1932,-1.0278
2024-05-03 14:00:00+00:00,2024-05-06 07:30:00+00:00,-1,FVG,2292.37,29.1137,-1.00687
2024-05-06 13:00:00+00:00,2024-05-07 08:00:00+00:00,1,FVG,2323.6,8.2764,-1.02417
2024-05-08 14:30:00+00:00,2024-05-10 01:00:00+00:00,1,NY,2315.84,12.5081,2.91845
