entry_ts,exit_ts,side,setup,entry,risk_price,r_1x
2023-03-27 09:45:00+00:00,2023-03-27 12:45:00+00:00,-1,FVG,1959.11,5.0705,2.36737
2023-03-28 12:30:00+00:00,2023-03-28 14:15:00+00:00,1,FVG,1963.46,3.6096,-1.05541
2023-03-28 14:30:00+00:00,2023-03-29 06:00:00+00:00,1,NY,1962.74,5.0091,-0.03993
2023-03-30 12:30:00+00:00,2023-03-30 12:30:00+00:00,1,NY,1973.805,3.1705,-1.06308
2023-03-30 12:45:00+00:00,2023-03-30 14:00:00+00:00,1,NY,1968.91,4.1622,-1.04805
2023-03-30 14:30:00+00:00,2023-03-30 16:30:00+00:00,1,NY,1969.265,4.6269,2.74497
2023-04-03 14:30:00+00:00,2023-04-03 14:45:00+00:00,1,FVG,1988.69,6.4037,-1.03123
2023-04-04 14:00:00+00:00,2023-04-04 14:00:00+00:00,1,FVG,1992.755,4.3841,2.3027
2023-04-04 14:30:00+00:00,2023-04-05 14:30:00+00:00,1,FVG,2021.95,7.6823,-1.02603
2023-04-10 12:30:00+00:00,2023-04-10 12:45:00+00:00,-1,FVG,1999.175,3.0518,2.38859
2023-04-10 13:15:00+00:00,2023-04-10 17:00:00+00:00,-1,FVG,1991.03,4.6196,-0.04329
2023-04-12 13:00:00+00:00,2023-04-12 13:00:00+00:00,1,FVG,2022.645,5.5373,-1.03612
2023-04-13 13:00:00+00:00,2023-04-13 13:00:00+00:00,1,FVG,2045.36,4.7864,-1.04178
2023-04-13 13:15:00+00:00,2023-04-13 14:30:00+00:00,1,FVG,2043.19,5.0836,-1.03934
2023-04-14 14:30:00+00:00,2023-04-17 05:45:00+00:00,-1,FVG,2009.955,9.1825,-0.02178
2023-04-17 12:30:00+00:00,2023-04-17 14:45:00+00:00,-1,NY,2006.22,9.0509,2.27742
2023-04-17 16:15:00+00:00,2023-04-17 17:00:00+00:00,-1,NY,1987.985,6.8525,-1.02919
2023-04-17 17:15:00+00:00,2023-04-18 15:30:00+00:00,-1,NY,1994.805,16.284,-1.01228
2023-04-18 15:45:00+00:00,2023-04-19 06:15:00+00:00,1,NY,2008.525,17.6378,-1.01134
2023-04-20 13:00:00+00:00,2023-04-20 14:45:00+00:00,1,FVG,2006.875,5.1409,-1.0389
2023-04-21 02:00:00+00:00,2023-04-21 06:15:00+00:00,-1,NY,2001.935,3.8795,2.70614
2023-04-21 14:15:00+00:00,2023-04-24 22:00:00+00:00,-1,FVG,1977.885,15.1894,-1.01317
2023-04-25 17:15:00+00:00,2023-04-26 15:45:00+00:00,1,NY,1991.565,8.3463,-0.02396
2023-04-27 02:15:00+00:00,2023-04-27 10:00:00+00:00,1,NY,1996.275,2.7227,-0.07346
2023-04-27 13:00:00+00:00,2023-04-27 14:00:00+00:00,-1,FVG,1985.64,5.746,-0.03481
2023-04-28 12:30:00+00:00,2023-04-28 12:30:00+00:00,-1,NY,1980.76,2.7134,-1.07371
2023-04-28 12:45:00+00:00,2023-04-28 12:45:00+00:00,-1,NY,1979.47,4.0302,-1.04963
2023-04-28 14:15:00+00:00,2023-04-28 14:30:00+00:00,-1,NY,1983.2,6.8363,-1.02926
2023-05-01 09:30:00+00:00,2023-05-01 10:00:00+00:00,1,FVG,1982.225,1.6841,1.90326
2023-05-01 12:45:00+00:00,2023-05-01 13:30:00+00:00,1,FVG,2004.725,4.9386,-1.0405
2023-05-01 14:15:00+00:00,2023-05-02 14:00:00+00:00,-1,FVG,1986.37,6.7668,-1.02956
2023-05-02 14:30:00+00:00,2023-05-02 16:00:00+00:00,1,FVG,2003.155,5.3687,2.29977
2023-05-04 14:00:00+00:00,2023-05-05 12:30:00+00:00,1,FVG,2044.53,14.5298,-1.01376
2023-05-05 12:45:00+00:00,2023-05-05 12:45:00+00:00,-1,FVG,2008.395,5.8905,-1.03395
2023-05-05 13:00:00+00:00,2023-05-05 14:45:00+00:00,-1,FVG,2010.31,6.4113,-0.0312
2023-05-08 12:30:00+00:00,2023-05-08 13:30:00+00:00,1,NY,2024.35,4.5223,-1.04423
2023-05-08 14:00:00+00:00,2023-05-08 18:00:00+00:00,1,NY,2025.155,3.8535,-1.0519
2023-05-09 01:30:00+00:00,2023-05-09 13:00:00+00:00,1,NY,2023.795,3.6743,-0.05443
2023-05-09 14:00:00+00:00,2023-05-10 14:30:00+00:00,1,FVG,2030.575,9.3101,-0.02148
2023-05-11 13:30:00+00:00,2023-05-12 01:30:00+00:00,-1,NY,2027.805,5.8051,2.85875
2023-05-12 01:45:00+00:00,2023-05-12 09:30:00+00:00,-1,NY,2012.86,3.8492,2.65188
2023-05-12 10:00:00+00:00,2023-05-12 12:30:00+00:00,-1,FVG,2002.76,10.1918,-1.01962
2023-05-12 14:30:00+00:00,2023-05-15 07:30:00+00:00,-1,FVG,2013.365,5.972,-1.03349
2023-05-17 12:30:00+00:00,2023-05-17 14:15:00+00:00,-1,NY,1985.105,4.0302,-0.04963
2023-05-17 14:30:00+00:00,2023-05-18 12:30:00+00:00,-1,NY,1983.85,5.4365,2.8786
2023-05-18 13:00:00+00:00,2023-05-18 13:30:00+00:00,-1,FVG,1966.875,3.8791,2.24543
2023-05-18 13:45:00+00:00,2023-05-19 00:00:00+00:00,-1,FVG,1959.815,4.8239,-0.04146
2023-05-19 10:30:00+00:00,2023-05-19 15:15:00+00:00,-1,FVG,1963.91,5.0887,-1.0393
2023-05-23 10:15:00+00:00,2023-05-23 13:15:00+00:00,-1,FVG,1955.04,9.8464,-1.02031
2023-05-24 14:30:00+00:00,2023-05-25 01:30:00+00:00,-1,FVG,1968.205,5.7561,2.21291
2023-05-25 12:45:00+00:00,2023-05-25 13:00:00+00:00,-1,FVG,1939.995,5.0139,-1.03989
2023-05-26 13:00:00+00:00,2023-05-26 14:00:00+00:00,-1,FVG,1947.275,3.3852,-1.05908
2023-05-29 14:00:00+00:00,2023-05-30 00:00:00+00:00,-1,FVG,1946.545,2.2943,2.19163
