exit_ts,0
2019-02-20,1.0143042
2019-02-21,1.0143042
2019-02-22,1.0143042
2019-02-23,1.0143042
2019-02-24,1.0143042
2019-02-25,0.99211162982568
2019-02-26,0.99211162982568
2019-02-27,0.99211162982568
2019-02-28,0.99211162982568
2019-03-01,0.99211162982568
2019-03-02,0.99211162982568
2019-03-03,0.99211162982568
2019-03-04,0.99211162982568
2019-03-05,0.99211162982568
2019-03-06,0.99211162982568
2019-03-07,0.99211162982568
2019-03-08,0.99211162982568
2019-03-09,0.99211162982568
2019-03-10,0.99211162982568
2019-03-11,0.99211162982568
2019-03-12,0.99211162982568
2019-03-13,0.99211162982568
2019-03-14,0.99211162982568
2019-03-15,0.99211162982568
2019-03-16,0.99211162982568
2019-03-17,0.99211162982568
2019-03-18,0.99211162982568
2019-03-19,0.99211162982568
2019-03-20,0.99211162982568
2019-03-21,0.99211162982568
2019-03-22,0.99211162982568
2019-03-23,0.99211162982568
2019-03-24,0.99211162982568
2019-03-25,0.99211162982568
2019-03-26,0.99211162982568
2019-03-27,0.99211162982568
2019-03-28,0.99211162982568
2019-03-29,0.99211162982568
2019-03-30,0.99211162982568
2019-03-31,0.99211162982568
2019-04-01,0.99211162982568
2019-04-02,0.99211162982568
2019-04-03,0.99211162982568
2019-04-04,0.99211162982568
2019-04-05,0.99211162982568
2019-04-06,0.99211162982568
2019-04-07,0.99211162982568
2019-04-08,0.99211162982568
2019-04-09,0.99211162982568
2019-04-10,0.99211162982568
2019-04-11,0.99211162982568
2019-04-12,0.99211162982568
2019-04-13,0.99211162982568
2019-04-14,0.99211162982568
2019-04-15,0.99211162982568
2019-04-16,0.99211162982568
2019-04-17,0.99211162982568
2019-04-18,0.99211162982568
2019-04-19,0.99211162982568
2019-04-20,0.99211162982568
2019-04-21,0.99211162982568
2019-04-22,0.99211162982568
2019-04-23,0.99211162982568
2019-04-24,0.99211162982568
2019-04-25,0.99211162982568
2019-04-26,0.99211162982568
2019-04-27,0.99211162982568
2019-04-28,0.99211162982568
2019-04-29,0.99211162982568
2019-04-30,0.9816000086853509
2019-05-01,1.0023731188691547
2019-05-02,1.0023731188691547
2019-05-03,0.9916972437293269
2019-05-04,0.9916972437293269
2019-05-05,0.9916972437293269
2019-05-06,0.9805020727145909
2019-05-07,0.9805020727145909
2019-05-08,0.9805020727145909
