entry_ts,exit_ts,side,setup,entry,risk_price,r_1x
2025-03-31 12:30:00+00:00,2025-03-31 13:30:00+00:00,1,NY,3125.335,13.8761,-1.01441
2025-03-31 14:45:00+00:00,2025-03-31 16:00:00+00:00,1,NY,3119.685,6.9299,-1.02886
2025-03-31 16:45:00+00:00,2025-04-03 06:30:00+00:00,1,NY,3119.595,20.5943,-0.00971
2025-04-03 12:45:00+00:00,2025-04-03 13:30:00+00:00,-1,FVG,3065.675,16.3552,-1.01223
2025-04-03 14:00:00+00:00,2025-04-04 03:00:00+00:00,1,FVG,3089.075,23.7271,-0.00843
2025-04-09 13:30:00+00:00,2025-04-09 17:30:00+00:00,1,FVG,3060.675,25.604,-0.00781
2025-04-10 12:45:00+00:00,2025-04-11 00:15:00+00:00,1,NY,3125.015,22.4186,2.95718
2025-04-11 02:00:00+00:00,2025-04-11 05:30:00+00:00,1,NY,3207.575,14.9575,-1.01337
2025-04-11 12:30:00+00:00,2025-04-14 10:15:00+00:00,1,NY,3225.64,16.37,-1.01222
2025-04-21 13:15:00+00:00,2025-04-21 13:30:00+00:00,1,FVG,3421.165,10.4398,-1.01916
2025-04-23 13:15:00+00:00,2025-04-24 01:00:00+00:00,-1,FVG,3305.54,34.7582,-1.00575
2025-04-25 13:30:00+00:00,2025-04-25 14:15:00+00:00,-1,FVG,3273.33,13.1305,-1.01523
2025-04-28 13:15:00+00:00,2025-04-30 08:00:00+00:00,1,NY,3295.695,22.9684,-0.00871
2025-04-30 13:15:00+00:00,2025-04-30 13:15:00+00:00,1,NY,3308.505,8.0296,-1.02491
2025-04-30 13:30:00+00:00,2025-04-30 20:15:00+00:00,1,NY,3304.82,13.8223,-1.01447
2025-05-05 09:15:00+00:00,2025-05-05 10:00:00+00:00,1,FVG,3290.14,9.3295,2.37727
2025-05-05 10:15:00+00:00,2025-05-05 15:00:00+00:00,1,FVG,3310.87,10.4443,-0.01915
2025-05-05 15:15:00+00:00,2025-05-06 01:00:00+00:00,1,NY,3312.175,10.4682,2.90829
2025-05-06 13:00:00+00:00,2025-05-06 14:30:00+00:00,1,FVG,3391.35,9.7254,-1.02056
2025-05-07 10:30:00+00:00,2025-05-07 19:15:00+00:00,1,FVG,3390.705,21.3916,-1.00935
2025-05-08 12:30:00+00:00,2025-05-08 15:45:00+00:00,1,NY,3353.675,23.872,-1.00838
2025-05-13 12:30:00+00:00,2025-05-13 12:30:00+00:00,-1,NY,3241.4,6.53,-1.03063
2025-05-13 12:45:00+00:00,2025-05-14 12:45:00+00:00,-1,NY,3247.16,19.164,2.94886
2025-05-14 13:00:00+00:00,2025-05-14 13:45:00+00:00,-1,FVG,3184.805,11.713,-1.01707
2025-05-14 15:30:00+00:00,2025-05-15 04:45:00+00:00,-1,NY,3185.335,16.2134,2.93586
2025-05-19 13:00:00+00:00,2025-05-20 12:30:00+00:00,-1,NY,3229.3,18.9708,-1.01054
2025-05-20 14:00:00+00:00,2025-05-20 17:30:00+00:00,1,FVG,3261.625,10.4023,2.39161
2025-05-27 17:45:00+00:00,2025-05-28 13:30:00+00:00,1,NY,3303.845,14.538,-0.01376
2025-05-29 10:30:00+00:00,2025-05-29 13:15:00+00:00,1,FVG,3298.615,8.3916,2.38649
2025-05-29 13:45:00+00:00,2025-05-30 00:15:00+00:00,1,NY,3312.93,10.417,-0.0192
2025-05-30 12:30:00+00:00,2025-05-30 13:30:00+00:00,1,FVG,3302.385,10.3886,-1.01925
2025-05-30 13:45:00+00:00,2025-05-30 15:30:00+00:00,-1,FVG,3289.495,11.909,-0.01679
2025-06-02 12:30:00+00:00,2025-06-03 03:30:00+00:00,1,NY,3361.075,17.082,-0.01171
2025-06-03 13:00:00+00:00,2025-06-03 13:30:00+00:00,1,FVG,3359.615,8.9755,-1.02228
2025-06-04 13:15:00+00:00,2025-06-05 15:30:00+00:00,1,NY,3358.81,15.5801,-0.01284
2025-06-06 14:30:00+00:00,2025-06-09 06:45:00+00:00,-1,FVG,3323.925,14.0954,-0.01419
2025-06-10 14:30:00+00:00,2025-06-11 00:15:00+00:00,-1,FVG,3333.4,9.766,-0.02048
2025-06-11 12:45:00+00:00,2025-06-11 12:45:00+00:00,1,NY,3354.555,9.5546,-1.02093
2025-06-11 14:00:00+00:00,2025-06-11 22:00:00+00:00,-1,FVG,3329.78,31.8583,-1.00628
2025-06-12 01:00:00+00:00,2025-06-12 07:30:00+00:00,1,NY,3366.23,8.7155,-1.02295
2025-06-12 13:15:00+00:00,2025-06-13 00:30:00+00:00,1,NY,3383.455,11.193,2.92495
2025-06-13 00:45:00+00:00,2025-06-13 02:15:00+00:00,1,NY,3406.65,9.4273,2.89817
2025-06-13 03:30:00+00:00,2025-06-13 06:45:00+00:00,1,NY,3430.455,16.4737,-1.01214
2025-06-13 12:30:00+00:00,2025-06-16 07:00:00+00:00,1,NY,3427.96,16.9518,-1.0118
2025-06-17 10:30:00+00:00,2025-06-17 14:30:00+00:00,1,FVG,3394.12,18.8856,-1.01059
2025-06-18 12:30:00+00:00,2025-06-18 14:15:00+00:00,1,NY,3386.985,11.8477,-1.01688
2025-06-18 14:45:00+00:00,2025-06-18 19:00:00+00:00,1,NY,3387.89,12.916,-1.01548
2025-06-19 13:30:00+00:00,2025-06-22 22:00:00+00:00,-1,NY,3362.655,16.9787,-1.01178
2025-06-23 12:30:00+00:00,2025-06-23 13:30:00+00:00,-1,NY,3362.45,7.231,-1.02766
2025-06-23 14:00:00+00:00,2025-06-23 22:15:00+00:00,1,FVG,3380.855,25.6324,-1.0078
2025-06-24 01:45:00+00:00,2025-06-24 03:30:00+00:00,-1,NY,3344.925,10.902,-1.01835
2025-06-24 14:00:00+00:00,2025-06-25 00:30:00+00:00,-1,FVG,3301.935,27.8264,-1.00719
2025-06-26 09:30:00+00:00,2025-06-26 11:00:00+00:00,-1,FVG,3340.48,3.1555,-1.06338
2025-06-26 13:15:00+00:00,2025-06-26 13:45:00+00:00,-1,FVG,3319.39,9.1627,-1.02183
2025-06-27 13:30:00+00:00,2025-06-27 13:45:00+00:00,-1,FVG,3256.66,10.6423,-1.01879
