entry_ts,exit_ts,side,setup,entry,risk_price,r_1x
2021-08-09 09:45:00+00:00,2021-08-10 14:00:00+00:00,-1,FVG,1742.82,10.2136,2.39646
2021-08-13 14:30:00+00:00,2021-08-16 01:00:00+00:00,1,FVG,1770.235,4.7337,2.2803
2021-08-16 12:30:00+00:00,2021-08-16 13:30:00+00:00,1,NY,1776.415,2.8313,2.56204
2021-08-16 13:45:00+00:00,2021-08-17 14:00:00+00:00,1,NY,1784.29,4.396,-0.0455
2021-08-18 12:30:00+00:00,2021-08-18 13:30:00+00:00,1,NY,1789.976,3.7111,-1.05389
2021-08-18 18:30:00+00:00,2021-08-18 19:45:00+00:00,1,NY,1789.06,4.1339,-1.04838
2021-08-18 20:00:00+00:00,2021-08-19 03:00:00+00:00,1,NY,1786.775,6.5118,-1.03071
2021-08-23 12:30:00+00:00,2021-08-23 13:00:00+00:00,1,NY,1793.665,2.5534,2.71802
2021-08-23 13:30:00+00:00,2021-08-23 14:00:00+00:00,1,FVG,1805.09,3.8158,-1.05241
2021-08-23 14:15:00+00:00,2021-08-25 00:30:00+00:00,1,NY,1799.7,4.9826,-0.04014
2021-08-26 13:00:00+00:00,2021-08-26 13:30:00+00:00,-1,FVG,1784.07,4.2465,-1.0471
2021-08-27 13:00:00+00:00,2021-08-27 13:00:00+00:00,1,FVG,1798.94,6.5788,-1.0304
2021-08-27 14:30:00+00:00,2021-08-31 13:00:00+00:00,1,FVG,1802.23,10.1707,-0.01966
2021-09-01 13:00:00+00:00,2021-09-01 13:00:00+00:00,1,FVG,1819.675,3.1144,-1.06422
2021-09-03 13:00:00+00:00,2021-09-03 13:30:00+00:00,1,FVG,1823.82,4.3592,-1.04588
2021-09-07 09:45:00+00:00,2021-09-07 14:00:00+00:00,-1,FVG,1812.115,3.2256,2.26981
2021-09-07 14:15:00+00:00,2021-09-08 02:30:00+00:00,-1,FVG,1800.285,4.8295,-0.04141
2021-09-08 14:00:00+00:00,2021-09-08 15:00:00+00:00,-1,FVG,1788.715,4.8959,-1.04085
2021-09-09 12:45:00+00:00,2021-09-09 13:00:00+00:00,-1,NY,1791.785,4.2393,-1.04718
2021-09-09 14:00:00+00:00,2021-09-10 05:30:00+00:00,-1,NY,1789.975,11.4286,-1.0175
2021-09-10 10:15:00+00:00,2021-09-10 12:15:00+00:00,-1,FVG,1796.45,2.8446,-1.07031
2021-09-10 13:00:00+00:00,2021-09-13 01:00:00+00:00,-1,FVG,1793.325,3.8523,2.22186
2021-09-14 13:15:00+00:00,2021-09-16 05:30:00+00:00,1,FVG,1797.93,8.4639,-1.02363
2021-09-16 10:15:00+00:00,2021-09-16 12:00:00+00:00,-1,FVG,1778.27,3.3067,2.29133
2021-09-16 12:30:00+00:00,2021-09-16 13:15:00+00:00,-1,FVG,1768.226,4.3711,2.25407
2021-09-16 13:45:00+00:00,2021-09-17 03:00:00+00:00,-1,FVG,1753.485,5.5979,-1.03573
2021-09-17 13:15:00+00:00,2021-09-20 02:15:00+00:00,-1,FVG,1752.915,4.5437,2.26726
2021-09-23 13:15:00+00:00,2021-09-23 20:15:00+00:00,-1,FVG,1758.35,5.8361,2.3074
2021-09-27 10:00:00+00:00,2021-09-27 12:15:00+00:00,-1,FVG,1748.285,3.4326,-1.05827
2021-09-28 13:00:00+00:00,2021-09-28 13:00:00+00:00,-1,FVG,1730.195,5.2628,-1.038
2021-09-29 12:30:00+00:00,2021-09-30 13:15:00+00:00,-1,NY,1739.36,6.3463,-0.03151
2021-09-30 14:30:00+00:00,2021-10-04 07:30:00+00:00,1,FVG,1754.35,6.9512,-0.02877
2021-10-04 13:00:00+00:00,2021-10-05 06:45:00+00:00,1,FVG,1755.35,7.8094,-0.02561
2021-10-05 12:30:00+00:00,2021-10-05 13:00:00+00:00,1,NY,1760.765,5.3814,-1.03717
2021-10-05 15:30:00+00:00,2021-10-06 07:00:00+00:00,1,NY,1757.27,8.9726,-1.02229
2021-10-06 13:15:00+00:00,2021-10-08 14:30:00+00:00,1,NY,1757.22,11.5588,-0.0173
2021-10-11 13:00:00+00:00,2021-10-11 13:30:00+00:00,-1,FVG,1750.74,5.853,-1.03417
2021-10-12 13:30:00+00:00,2021-10-12 15:30:00+00:00,1,FVG,1760.725,4.5257,-0.04419
2021-10-13 13:45:00+00:00,2021-10-29 12:45:00+00:00,1,FVG,1778.95,18.5978,-0.01075
2021-11-01 12:30:00+00:00,2021-11-03 02:30:00+00:00,1,NY,1788.46,7.5721,-1.02641
2021-11-03 13:00:00+00:00,2021-11-03 23:45:00+00:00,-1,FVG,1775.61,8.5533,-0.02338
2021-11-04 13:00:00+00:00,2021-11-05 11:00:00+00:00,1,FVG,1792.79,4.2214,-0.04738
2021-11-08 14:30:00+00:00,2021-11-10 13:30:00+00:00,1,FVG,1823.816,9.0742,2.38308
2021-11-10 14:00:00+00:00,2021-11-10 14:30:00+00:00,1,FVG,1849.97,5.8432,2.37892
2021-11-10 14:45:00+00:00,2021-11-10 15:30:00+00:00,1,FVG,1864.335,7.9733,-1.02508
2021-11-11 13:30:00+00:00,2021-11-12 02:30:00+00:00,1,NY,1861.07,4.3746,-1.04572
2021-11-12 13:30:00+00:00,2021-11-12 13:30:00+00:00,1,NY,1858.21,4.1736,-1.04792
2021-11-12 13:45:00+00:00,2021-11-16 16:15:00+00:00,1,NY,1855.88,10.8579,-0.01842
2021-11-19 13:30:00+00:00,2021-11-19 13:45:00+00:00,1,NY,1863.54,5.477,-1.03652
2021-11-22 10:45:00+00:00,2021-11-22 14:30:00+00:00,-1,FVG,1837.756,9.6044,2.38479
2021-11-22 14:45:00+00:00,2021-11-23 08:45:00+00:00,-1,FVG,1819.495,7.5305,2.35027
2021-11-23 13:30:00+00:00,2021-11-23 14:15:00+00:00,-1,NY,1787.93,4.6285,-1.04321
2021-11-23 14:30:00+00:00,2021-11-26 03:00:00+00:00,-1,NY,1789.79,8.1508,-1.02454
2021-11-29 13:30:00+00:00,2021-11-30 14:45:00+00:00,-1,NY,1791.39,8.3226,-1.02403
2021-12-02 14:00:00+00:00,2021-12-03 03:15:00+00:00,-1,NY,1774.375,4.873,-0.04104
2021-12-03 13:30:00+00:00,2021-12-03 13:30:00+00:00,-1,NY,1769.7,4.0729,-1.04911
2021-12-03 14:00:00+00:00,2021-12-03 14:45:00+00:00,-1,NY,1770.02,3.8357,-1.05214
2021-12-03 15:00:00+00:00,2021-12-03 16:45:00+00:00,-1,NY,1770.62,8.5082,-1.02351
2021-12-07 13:30:00+00:00,2021-12-07 16:15:00+00:00,-1,NY,1778.11,6.8238,-1.02931
2021-12-08 11:30:00+00:00,2021-12-08 11:45:00+00:00,-1,FVG,1789.56,2.2129,2.17237
2021-12-13 13:30:00+00:00,2021-12-13 14:45:00+00:00,-1,NY,1782.99,5.0821,-1.03935
2021-12-14 13:30:00+00:00,2021-12-15 18:45:00+00:00,-1,NY,1779.645,6.2533,2.8081
2021-12-16 13:30:00+00:00,2021-12-17 07:00:00+00:00,1,FVG,1788.71,7.9002,2.36659
2021-12-17 13:45:00+00:00,2021-12-17 13:45:00+00:00,1,NY,1809.55,3.7713,-1.05303
2021-12-17 15:15:00+00:00,2021-12-17 15:45:00+00:00,1,NY,1808.255,2.5394,-1.07876
2021-12-23 13:30:00+00:00,2021-12-23 14:30:00+00:00,1,NY,1808.415,3.3682,-1.05938
2021-12-23 15:15:00+00:00,2021-12-27 09:00:00+00:00,1,NY,1805.905,2.7082,-0.07385
2021-12-28 13:45:00+00:00,2021-12-28 14:00:00+00:00,1,FVG,1819.536,2.4584,-1.08135
2021-12-29 10:30:00+00:00,2021-12-29 13:00:00+00:00,-1,FVG,1798.56,2.5243,2.04641
2021-12-30 15:00:00+00:00,2021-12-31 13:15:00+00:00,1,FVG,1806.226,7.6128,2.40385
2021-12-31 13:30:00+00:00,2021-12-31 14:30:00+00:00,1,FVG,1825.33,2.3474,-1.0852
